display_name,ValorBaixa,DtLancamento,IdFilial
Unicentro,"199.900,00",2026-01-14,30
Intermedia,"199.900,00",2026-01-14,1
Connecta 26,"219.900,00",2026-01-14,22
Connecta 80,"249.900,00",2026-01-14,28
San Lucas,"199.900,00",2026-01-14,15
Aves Maria,"224.900,00",2026-01-15,35
Aves Maria,"129.900,00",2026-01-15,35
Aves Maria,"129.900,00",2026-01-14,35
FIC 48 CD DEL RIO,"249.900,00",2026-01-16,68
FIC 48 CD DEL RIO,"199.900,00",2026-01-16,68
CC Florida,"199.900,00",2026-01-14,43
CC Florida,"129.900,00",2026-01-15,43
CC Florida,"129.900,00",2026-01-15,43
San Lucas,"399.800,00",2026-01-14,15
CC Florida,"249.900,00",2026-01-15,43
CC Florida,"249.900,00",2026-01-15,43
Mall Gran Via,"249.900,00",2026-01-14,53
Colina,"249.900,00",2026-01-15,31
Campestre,"180.000,00",2026-01-15,5
Plaza Campestre,"249.900,00",2026-01-14,44
Atlantis,"199.900,00",2026-01-14,20
Campestre,"180.000,00",2026-01-14,5
Connecta 80,"199.900,00",2026-01-15,28
Cortezza,"199.900,00",2026-01-15,24
CC Florida,"199.900,00",2026-01-14,43
CC Florida,"199.900,00",2026-01-14,43
CC Florida,"199.900,00",2026-01-14,43
Santafe Bogota,"674.730,00",2026-01-30,13
Viva Palmas,"199.900,00",2026-01-16,40
Inferior,"129.900,00",2026-01-16,12
Inferior,"249.900,00",2026-01-17,12
Viva Barranquilla,"249.900,00",2026-01-16,21
Laureles,"129.900,00",2026-01-17,8
Connecta 26,"219.900,00",2026-01-17,22
Plaza Rio Grande,"219.900,00",2026-01-19,23
Plaza Rio Grande,"199.900,00",2026-01-30,23
Corporate Center,"249.900,00",2026-01-19,61
Laureles,"199.900,00",2026-01-16,8
Campanella Plaza,"199.900,00",2026-01-16,29
Campanella Plaza,"199.900,00",2026-01-16,29
Campanella Plaza,"249.900,00",2026-01-18,29
Corporate Center,"7.000,01",2026-01-16,61
Colina,"18.000,00",2026-01-14,31
Laureles,"3.000,00",2026-01-14,8
C.C Parque La Colina,"62.900,00",2026-01-14,60
San Lucas,"2.399.900,00",2026-01-14,15
FIC 48 CD DEL RIO,"3.000,00",2026-01-14,68
Viva Barranquilla,"199.900,00",2026-01-14,21
Atlantis,"62.900,00",2026-01-14,20
Connecta 80,"14.000,02",2026-01-14,28
Mall Gran Via,"3.000,00",2026-01-14,53
Pepe Sierra,"14.000,02",2026-01-14,32
Cedro Bolivar,"24.900,00",2026-01-14,33
Los Molinos,"18.000,00",2026-01-14,48
Sabaneta,"14.000,00",2026-01-14,4
City Plaza,"24.900,00",2026-01-14,6
Atlantis,"8.000,00",2026-01-14,20
La 33,"3.000,00",2026-01-14,9
Colina,"10.000,00",2026-01-14,31
La 33,"3.000,00",2026-01-14,9
Connecta 26,"7.000,01",2026-01-14,22
Inferior,"6.000,00",2026-01-14,12
Outlet,"224.900,00",2026-01-14,47
Corporate Center,"3.000,00",2026-01-14,61
CC Florida,"6.000,00",2026-01-14,43
Sabaneta,"10.000,00",2026-01-14,4
Pepe Sierra,"399.900,00",2026-01-14,32
Aves Maria,"15.000,00",2026-01-14,35
Laureles,"6.000,00",2026-01-14,8
Parque Arboleda,"24.900,00",2026-01-14,54
CC Florida,"179.900,00",2026-01-14,43
Éxito Poblado,"23.000,01",2026-01-14,27
Oviedo,"3.000,00",2026-01-14,14
Aves Maria,"1,00",2026-01-14,35
Santafe Bogota,"14.000,02",2026-01-14,13
Viva Palmas,"8.000,00",2026-01-14,40
Viva Palmas,"29.000,01",2026-01-14,40
Corporate Center,"8.000,00",2026-01-14,61
Éxito Poblado,"16.000,01",2026-01-14,27
Plaza Rio Grande,"3.000,00",2026-01-14,23
Park1433,"14.000,02",2026-01-14,45
CC Florida,"169.900,00",2026-01-14,43
Plaza Campestre,"199.900,00",2026-01-14,44
Santafe Bogota,"24.900,00",2026-01-14,13
Connecta 26,"14.000,02",2026-01-14,22
Santafe Bogota,"24.900,00",2026-01-14,13
Las Palmas Bio 26,"28.000,01",2026-01-14,46
Sabaneta,"3.000,00",2026-01-14,4
Las Palmas Bio 26,"3.000,00",2026-01-14,46
Campestre,"2.399.900,00",2026-01-14,5
Unicentro,"17.000,00",2026-01-14,30
Campestre,"11.000,00",2026-01-14,5
Cedro Bolivar,"12.000,01",2026-01-14,33
Ciudadela Sabaneta,"6.000,00",2026-01-14,50
Los Colores,"3.000,00",2026-01-14,17
Sabaneta,"169.900,00",2026-01-14,4
Connecta 26,"14.000,02",2026-01-14,22
Niquia,"7.000,01",2026-01-14,16
City Plaza,"25.000,00",2026-01-14,6
Tesoro,"7.000,01",2026-01-14,3
Intermedia,"3.000,00",2026-01-14,1
Sabaneta,"1.000,00",2026-01-14,4
Connecta 80,"24.900,00",2026-01-14,28
Intermedia,"17.000,01",2026-01-14,1
Viva Envigado,"7.000,01",2026-01-14,18
San Lucas,"14.000,02",2026-01-14,15
Los Molinos,"20.000,00",2026-01-14,48
La 33,"3.000,00",2026-01-14,9
Pepe Sierra,"14.000,02",2026-01-14,32
Santafe Bogota,"24.900,00",2026-01-14,13
Los Molinos,"22.000,01",2026-01-14,48
Los Colores,"15.000,00",2026-01-14,17
Outlet,"20.000,03",2026-01-14,47
Intermedia,"8.000,01",2026-01-14,1
Ciudadela Sabaneta,"24.900,00",2026-01-14,50
Mall Gran Via,"11.000,00",2026-01-14,53
San Bernardo,"3.000,00",2026-01-14,34
La 33,"3.000,00",2026-01-14,9
Viva Envigado,"18.000,02",2026-01-14,18
Ciudadela Sabaneta,"3.000,00",2026-01-14,50
Alto de palmas,"3.000,00",2026-01-14,7
CC Florida,"224.900,00",2026-01-14,43
Éxito Poblado,"28.000,70",2026-01-14,27
FIC 48 CD DEL RIO,"3.000,00",2026-01-14,68
Campanella Plaza,"24.900,00",2026-01-14,29
Viva Barranquilla,"3.000,00",2026-01-14,21
Campestre,"249.900,00",2026-01-15,5
Campestre,"219.900,00",2026-01-15,5
Viva Barranquilla,"12.000,01",2026-01-14,21
Éxito Poblado,"3.000,00",2026-01-14,27
Aves Maria,"18.000,02",2026-01-14,35
Sabaneta,"14.000,02",2026-01-14,4
Altos Del Prado,"3.000,00",2026-01-14,19
Sabaneta,"18.000,01",2026-01-14,4
Pepe Sierra,"24.900,00",2026-01-14,32
Park1433,"8.000,00",2026-01-14,45
Ciudadela Sabaneta,"3.000,00",2026-01-14,50
Atlantis,"18.000,00",2026-01-14,20
El Edén,"219.900,00",2026-01-14,52
Los Colores,"3.000,00",2026-01-14,17
Cortezza,"3.000,00",2026-01-14,24
Belen,"224.900,00",2026-01-14,10
Connecta 80,"219.900,00",2026-01-14,28
Las Palmas Bio 26,"14.000,02",2026-01-14,46
Colina,"24.900,00",2026-01-14,31
Las Palmas Bio 26,"3.000,00",2026-01-14,46
Intermedia,"224.900,00",2026-01-15,1
CC Florida,"3.000,00",2026-01-14,43
FIC 48 CD DEL RIO,"6.000,00",2026-01-14,68
CC Florida,"3.000,00",2026-01-14,43
Parque Arboleda,"24.900,00",2026-01-14,54
Campanella Plaza,"8.000,00",2026-01-14,29
Aves Maria,"11.000,00",2026-01-14,35
La 33,"10.000,00",2026-01-14,9
Plaza Campestre,"15.000,00",2026-01-14,44
El Edén,"6.000,00",2026-01-14,52
Niquia,"3.000,00",2026-01-14,16
Pepe Sierra,"24.300,01",2026-01-14,32
Las Palmas Bio 26,"8.000,00",2026-01-14,46
Connecta 26,"219.900,00",2026-01-14,22
Colina,"14.000,02",2026-01-14,31
City Plaza,"3.000,00",2026-01-14,6
Altos Del Prado,"15.000,00",2026-01-14,19
Park1433,"14.000,02",2026-01-14,45
Oviedo,"7.000,01",2026-01-14,14
Aves Maria,"3.000,00",2026-01-14,35
CC Florida,"129.900,00",2026-01-14,43
Connecta 26,"24.900,00",2026-01-14,22
Atlantis,"62.900,00",2026-01-14,20
Park1433,"10.000,00",2026-01-14,45
Connecta 80,"10.000,00",2026-01-14,28
Sabaneta,"25.000,02",2026-01-14,4
Tesoro,"219.900,00",2026-01-15,3
Campanella Plaza,"8.000,00",2026-01-14,29
Intermedia,"199.900,00",2026-01-15,1
FIC 48 CD DEL RIO,"249.900,00",2026-01-15,68
Las Palmas Bio 26,"129.900,00",2026-01-15,46
Outlet,"219.900,00",2026-01-15,47
Tesoro,"199.900,00",2026-01-15,3
Intermedia,"199.000,00",2026-01-15,1
Intermedia,"249.900,00",2026-01-15,1
Las Palmas Bio 26,"249.900,00",2026-01-15,46
Los Molinos,"249.900,00",2026-01-15,48
Sabaneta,"180.000,00",2026-01-15,4
Sabaneta,"109.900,00",2026-01-15,4
Sabaneta,"224.900,00",2026-01-15,4
Tesoro,"199.900,00",2026-01-15,3
City Plaza,"109.900,00",2026-01-15,6
City Plaza,"249.900,00",2026-01-15,6
City Plaza,"249.900,00",2026-01-15,6
City Plaza,"249.900,00",2026-01-15,6
Alto de palmas,"219.900,00",2026-01-15,7
Alto de palmas,"180.000,00",2026-01-15,7
Laureles,"199.900,00",2026-01-15,8
Laureles,"199.900,00",2026-01-15,8
Laureles,"180.000,00",2026-01-15,8
Laureles,"199.900,00",2026-01-15,8
Laureles,"199.900,00",2026-01-15,8
Campestre,"199.900,00",2026-01-15,5
Outlet,"129.900,00",2026-01-14,47
Campanella Plaza,"199.900,00",2026-01-15,29
Viva Barranquilla,"249.900,00",2026-01-14,21
La 33,"249.900,00",2026-01-15,9
Cortezza,"149.940,00",2026-01-14,24
Campestre,"199.900,00",2026-01-14,5
La 33,"150,00",2026-01-16,9
Aves Maria,"249.900,00",2026-01-14,35
Belen,"199.900,00",2026-01-15,10
Atlantis,"131.940,00",2026-01-14,20
Oviedo,"249.900,00",2026-01-15,14
Los Molinos,"224.900,00",2026-01-14,48
Atlantis,"199.900,00",2026-01-14,20
Sabaneta,"219.900,00",2026-01-15,4
City Plaza,"249.900,00",2026-01-14,6
Plaza Rio Grande,"249.900,00",2026-01-16,23
Unicentro,"249.900,00",2026-01-16,30
Laureles,"129.900,00",2026-01-17,8
Unicentro,"199.900,00",2026-01-16,30
Unicentro,"249.900,00",2026-01-16,30
Aves Maria,"199.900,00",2026-01-17,35
Pepe Sierra,"199.900,00",2026-01-17,32
Sabaneta,"249.900,00",2026-01-21,4
Laureles,"109.900,00",2026-01-16,8
Cedro Bolivar,"199.900,00",2026-01-16,33
San Bernardo,"180.000,00",2026-01-17,34
Laureles,"199.900,00",2026-01-16,8
Aves Maria,"249.900,00",2026-01-16,35
Viva Palmas,"249.900,00",2026-01-17,40
Viva Palmas,"249.900,00",2026-01-16,40
Laureles,"109.900,00",2026-01-15,8
Las Palmas Bio 26,"249.900,00",2026-01-15,46
Los Molinos,"224.900,00",2026-01-15,48
Sabaneta,"199.900,00",2026-01-15,4
Sabaneta,"249.900,00",2026-01-15,4
Sabaneta,"199.900,00",2026-01-15,4
Sabaneta,"224.900,00",2026-01-15,4
Sabaneta,"249.900,00",2026-01-15,4
Epic Pereira,"199.900,00",2026-01-15,51
Campestre,"249.900,00",2026-01-15,5
Campestre,"249.900,00",2026-01-15,5
C.C Parque La Colina,"249.900,00",2026-01-15,60
Ciudadela Sabaneta,"249.900,00",2026-01-15,50
Ciudadela Sabaneta,"109.900,00",2026-01-15,50
Epic Pereira,"199.900,00",2026-01-15,51
Campestre,"249.900,00",2026-01-15,5
Campestre,"180.000,00",2026-01-15,5
Éxito San Diego,"249.900,00",2026-01-15,57
City Plaza,"129.900,00",2026-01-15,6
Corporate Center,"219.900,00",2026-01-15,61
Sabaneta,"199.900,00",2026-01-15,4
Alto de palmas,"199.900,00",2026-01-15,7
Sabaneta,"14.000,02",2026-01-14,4
Laureles,"8.000,01",2026-01-14,8
Park1433,"30.000,00",2026-01-14,45
Viva Palmas,"14.000,02",2026-01-14,40
Ciudadela Sabaneta,"3.000,00",2026-01-14,50
Connecta 80,"14.000,02",2026-01-14,28
Colina,"24.900,00",2026-01-14,31
Cedro Bolivar,"249.900,00",2026-01-14,33
Ciudadela Sabaneta,"3.000,00",2026-01-14,50
Tesoro,"249.900,00",2026-01-15,3
Outlet,"109.900,00",2026-01-15,47
Tesoro,"224.900,00",2026-01-15,3
Ciudadela Sabaneta,"219.900,00",2026-01-15,50
Mall Gran Via,"224.900,00",2026-01-15,53
City Plaza,"180.000,00",2026-01-15,6
City Plaza,"249.900,00",2026-01-15,6
Alto de palmas,"199.900,00",2026-01-15,7
Laureles,"224.900,00",2026-01-15,8
Laureles,"249.900,00",2026-01-15,8
Laureles,"180.000,00",2026-01-15,8
Laureles,"219.900,00",2026-01-15,8
Laureles,"249.900,00",2026-01-15,8
Laureles,"249.900,00",2026-01-15,8
La 33,"199.900,00",2026-01-15,9
La 33,"109.900,00",2026-01-15,9
La 33,"224.900,00",2026-01-15,9
Niquia,"3.000,00",2026-01-15,16
Belen,"199.900,00",2026-01-15,10
City Plaza,"219.900,00",2026-01-15,6
Laureles,"199.900,00",2026-01-15,8
La 33,"129.900,00",2026-01-15,9
Belen,"224.900,00",2026-01-15,10
Belen,"109.900,00",2026-01-15,10
City Plaza,"3.000,00",2026-01-15,6
Niquia,"3.000,00",2026-01-15,16
Corporate Center,"7.000,01",2026-01-15,61
Santafe Bogota,"199.900,00",2026-01-15,13
San Bernardo,"3.000,00",2026-01-15,34
Santafe Bogota,"249.900,00",2026-01-15,13
La 33,"249.900,00",2026-01-15,9
La 33,"199.900,00",2026-01-15,9
La 33,"109.900,00",2026-01-15,9
Belen,"199.900,00",2026-01-15,10
Inferior,"180.000,00",2026-01-15,12
Corporate Center,"40.000,00",2026-01-15,61
Aves Maria,"62.900,00",2026-01-15,35
Laureles,"219.900,00",2026-01-15,8
Inferior,"219.900,00",2026-01-15,12
Santafe Bogota,"180.000,00",2026-01-15,13
Santafe Bogota,"249.900,00",2026-01-15,13
Oviedo,"249.900,00",2026-01-15,14
Oviedo,"249.900,00",2026-01-15,14
Oviedo,"219.900,00",2026-01-15,14
Belen,"199.900,00",2026-01-15,10
Inferior,"249.900,00",2026-01-15,12
Santafe Bogota,"199.900,00",2026-01-15,13
Belen,"109.900,00",2026-01-15,10
Niquia,"180.000,00",2026-01-15,16
Los Colores,"224.900,00",2026-01-15,17
Los Colores,"199.900,00",2026-01-15,17
Los Colores,"219.900,00",2026-01-15,17
Viva Envigado,"129.900,00",2026-01-15,18
Oviedo,"249.900,00",2026-01-15,14
Oviedo,"129.900,00",2026-01-15,14
Sabaneta,"10.000,00",2026-01-15,4
San Lucas,"199.900,00",2026-01-15,15
San Lucas,"249.900,00",2026-01-15,15
San Lucas,"249.900,00",2026-01-15,15
Niquia,"249.900,00",2026-01-15,16
Niquia,"219.900,00",2026-01-15,16
CC Florida,"3.000,00",2026-01-15,43
Santafe Bogota,"249.900,00",2026-01-15,13
San Bernardo,"3.000,00",2026-01-15,34
Viva Envigado,"129.900,00",2026-01-15,18
Niquia,"219.900,00",2026-01-15,16
Los Colores,"199.900,00",2026-01-15,17
Los Colores,"109.900,00",2026-01-15,17
Viva Envigado,"199.900,00",2026-01-15,18
San Lucas,"180.000,00",2026-01-15,15
San Lucas,"219.900,00",2026-01-15,15
Viva Envigado,"199.900,00",2026-01-15,18
Viva Barranquilla,"249.900,00",2026-01-15,21
Connecta 80,"249.900,00",2026-01-15,28
Viva Envigado,"129.900,00",2026-01-15,18
Altos Del Prado,"199.900,00",2026-01-15,19
Altos Del Prado,"199.900,00",2026-01-15,19
Atlantis,"199.900,00",2026-01-15,20
Atlantis,"199.900,00",2026-01-15,20
Viva Barranquilla,"199.900,00",2026-01-15,21
Campanella Plaza,"249.900,00",2026-01-15,29
Unicentro,"199.900,00",2026-01-15,30
Unicentro,"180.000,00",2026-01-15,30
Unicentro,"199.900,00",2026-01-15,30
Viva Envigado,"199.900,00",2026-01-15,18
Viva Envigado,"180.000,00",2026-01-15,18
Viva Envigado,"219.900,00",2026-01-15,18
Aves Maria,"179.900,00",2026-01-15,35
Altos Del Prado,"219.900,00",2026-01-15,19
Altos Del Prado,"199.900,00",2026-01-15,19
Altos Del Prado,"199.900,00",2026-01-15,19
Cortezza,"249.900,00",2026-01-15,24
Atlantis,"16.000,03",2026-01-15,20
Connecta 80,"180.000,00",2026-01-15,28
Ciudadela Sabaneta,"224.900,00",2026-01-15,50
Connecta 26,"199.900,00",2026-01-15,22
Connecta 26,"199.900,00",2026-01-15,22
Connecta 26,"249.900,00",2026-01-15,22
Connecta 26,"219.900,00",2026-01-15,22
Connecta 26,"219.900,00",2026-01-15,22
Plaza Rio Grande,"249.900,00",2026-01-15,23
Éxito Poblado,"249.900,00",2026-01-15,27
San Lucas,"219.900,00",2026-01-15,15
San Lucas,"219.900,00",2026-01-15,15
San Lucas,"219.900,00",2026-01-15,15
San Lucas,"249.900,00",2026-01-15,15
Niquia,"180.000,00",2026-01-15,16
Los Colores,"219.900,00",2026-01-15,17
Los Colores,"219.900,00",2026-01-15,17
Viva Envigado,"199.900,00",2026-01-15,18
Altos Del Prado,"219.900,00",2026-01-15,19
Viva Barranquilla,"6.000,00",2026-01-15,21
Atlantis,"199.900,00",2026-01-15,20
Connecta 26,"180.000,00",2026-01-15,22
Connecta 26,"219.900,00",2026-01-15,22
Plaza Rio Grande,"224.900,00",2026-01-15,23
Cortezza,"180.000,00",2026-01-15,24
Unicentro,"199.900,00",2026-01-15,30
Colina,"249.900,00",2026-01-15,31
Colina,"249.900,00",2026-01-15,31
Pepe Sierra,"249.900,00",2026-01-15,32
Pepe Sierra,"249.900,00",2026-01-15,32
San Bernardo,"199.900,00",2026-01-15,34
San Bernardo,"249.900,00",2026-01-15,34
San Bernardo,"219.900,00",2026-01-15,34
Aves Maria,"249.900,00",2026-01-15,35
Aves Maria,"219.900,00",2026-01-15,35
CC Florida,"249.900,00",2026-01-15,43
Plaza Campestre,"249.900,00",2026-01-15,44
Connecta 80,"180.000,00",2026-01-15,28
Connecta 80,"219.900,00",2026-01-15,28
Connecta 80,"249.900,00",2026-01-15,28
Viva Palmas,"249.900,00",2026-01-15,40
Unicentro,"199.900,00",2026-01-15,30
Unicentro,"199.900,00",2026-01-15,30
Colina,"249.900,00",2026-01-15,31
Pepe Sierra,"249.900,00",2026-01-15,32
Plaza Campestre,"10.000,00",2026-01-15,44
Unicentro,"199.900,00",2026-01-15,30
Unicentro,"199.900,00",2026-01-15,30
Colina,"219.900,00",2026-01-15,31
Colina,"249.900,00",2026-01-15,31
Colina,"249.900,00",2026-01-15,31
Pepe Sierra,"249.900,00",2026-01-15,32
Aves Maria,"199.900,00",2026-01-15,35
Aves Maria,"199.900,00",2026-01-15,35
Aves Maria,"199.900,00",2026-01-15,35
San Bernardo,"15.000,00",2026-01-15,34
FIC 48 CD DEL RIO,"249.900,00",2026-01-15,68
FIC 48 CD DEL RIO,"199.900,00",2026-01-15,68
FIC 48 CD DEL RIO,"249.900,00",2026-01-15,68
CC Florida,"109.900,00",2026-01-15,43
Ciudadela Sabaneta,"3.000,00",2026-01-15,50
Altos Del Prado,"27.000,01",2026-01-15,19
Unicentro,"249.900,00",2026-01-15,30
Unicentro,"249.900,00",2026-01-15,30
Pepe Sierra,"249.900,00",2026-01-15,32
Pepe Sierra,"249.900,00",2026-01-15,32
Pepe Sierra,"219.900,00",2026-01-15,32
Pepe Sierra,"219.900,00",2026-01-15,32
San Bernardo,"199.900,00",2026-01-15,34
San Bernardo,"249.900,00",2026-01-15,34
Aves Maria,"129.900,00",2026-01-15,35
FIC 48 CD DEL RIO,"199.900,00",2026-01-15,68
La 33,"3.000,00",2026-01-15,9
Oviedo,"169.900,00",2026-01-15,14
Los Molinos,"18.000,02",2026-01-15,48
Niquia,"3.000,00",2026-01-15,16
Niquia,"8.000,00",2026-01-15,16
Plaza Campestre,"3.000,00",2026-01-15,44
Cedro Bolivar,"3.000,00",2026-01-15,33
FIC 48 CD DEL RIO,"3.000,00",2026-01-15,68
La 33,"10.000,00",2026-01-15,9
CC Florida,"3.000,00",2026-01-15,43
Mall Gran Via,"224.900,00",2026-01-15,53
Niquia,"29.000,03",2026-01-15,16
Las Palmas Bio 26,"3.000,00",2026-01-15,46
Campestre,"8.000,00",2026-01-15,5
Viva Envigado,"3.000,00",2026-01-15,18
Epic Pereira,"3.000,00",2026-01-15,51
Pepe Sierra,"14.000,02",2026-01-15,32
Sabaneta,"36.000,02",2026-01-15,4
Intermedia,"179.900,00",2026-01-15,1
Ciudadela Sabaneta,"25.000,00",2026-01-15,50
Tesoro,"28.000,03",2026-01-15,3
Sabaneta,"3.000,00",2026-01-15,4
Campanella Plaza,"199.900,00",2026-01-15,29
Plaza Rio Grande,"3.000,00",2026-01-15,23
Laureles,"3.000,00",2026-01-15,8
Plaza Campestre,"30.000,01",2026-01-15,44
Oviedo,"3.000,00",2026-01-15,14
Campestre,"219.900,00",2026-01-15,5
Epic Pereira,"10.000,00",2026-01-15,51
Plaza Rio Grande,"3.000,00",2026-01-15,23
Belen,"3.000,00",2026-01-15,10
Unicentro,"8.000,00",2026-01-15,30
Alto de palmas,"40.000,00",2026-01-15,7
Cedro Bolivar,"6.000,00",2026-01-15,33
Colina,"40.000,00",2026-01-15,31
Laureles,"3.000,00",2026-01-15,8
San Bernardo,"6.000,00",2026-01-15,34
Parque Fabricato,"62.900,00",2026-01-15,56
City Plaza,"3.000,00",2026-01-15,6
Aves Maria,"224.900,00",2026-01-15,35
Viva Palmas,"10.000,00",2026-01-15,40
Viva Palmas,"24.900,00",2026-01-15,40
Oviedo,"3.000,00",2026-01-15,14
Outlet,"3.000,00",2026-01-15,47
Epic Pereira,"24.900,00",2026-01-15,51
CC Florida,"179.900,00",2026-01-15,43
Pepe Sierra,"24.900,00",2026-01-15,32
Oviedo,"114.000,00",2026-01-15,14
Plaza Campestre,"6.000,00",2026-01-15,44
C.C Multiplaza - La Felicidad,"24.900,00",2026-01-15,69
Mall Gran Via,"16.000,00",2026-01-15,53
Viva Barranquilla,"3.000,00",2026-01-15,21
La 33,"10.000,00",2026-01-15,9
Alto de palmas,"3.000,00",2026-01-15,7
Corporate Center,"24.900,00",2026-01-15,61
Laureles,"12.000,01",2026-01-15,8
Los Colores,"3.000,00",2026-01-15,17
La 33,"12.000,01",2026-01-15,9
Ciudadela Sabaneta,"8.000,00",2026-01-15,50
Santafe Bogota,"40.000,00",2026-01-15,13
San Lucas,"14.000,02",2026-01-15,15
Sabaneta,"6.000,00",2026-01-15,4
Inferior,"24.900,00",2026-01-15,12
La 33,"30.000,00",2026-01-15,9
Colina,"24.000,03",2026-01-15,31
Laureles,"3.000,00",2026-01-15,8
Campestre,"14.000,02",2026-01-15,5
Sabaneta,"6.000,00",2026-01-15,4
Sabaneta,"16.000,00",2026-01-15,4
Atlantis,"7.000,01",2026-01-15,20
Pepe Sierra,"399.900,00",2026-01-15,32
CC Florida,"3.000,00",2026-01-15,43
CC Florida,"179.900,00",2026-01-15,43
Outlet,"24.900,00",2026-01-15,47
CC Florida,"12.000,01",2026-01-15,43
Aves Maria,"25.000,00",2026-01-15,35
Los Molinos,"3.000,00",2026-01-15,48
Mall Gran Via,"6.000,00",2026-01-15,53
Los Colores,"8.000,00",2026-01-15,17
Santafe Bogota,"10.000,00",2026-01-15,13
CC Florida,"3.000,00",2026-01-15,43
Los Colores,"24.900,00",2026-01-15,17
Viva Envigado,"8.000,00",2026-01-15,18
Laureles,"8.000,00",2026-01-15,8
Sabaneta,"3.000,00",2026-01-15,4
Unicentro,"21.000,01",2026-01-15,30
Santafe Bogota,"24.900,00",2026-01-15,13
Pepe Sierra,"3.000,00",2026-01-15,32
Pepe Sierra,"3.000,00",2026-01-15,32
Connecta 26,"16.000,03",2026-01-15,22
Aves Maria,"6.000,00",2026-01-15,35
Sabaneta,"3.000,00",2026-01-15,4
Santafe Bogota,"10.000,00",2026-01-15,13
Los Colores,"3.000,00",2026-01-15,17
CC Florida,"129.900,00",2026-01-15,43
CC Arkadia,"62.900,00",2026-01-15,67
Laureles,"3.000,00",2026-01-15,8
Los Molinos,"24.000,02",2026-01-15,48
Unicentro,"3.000,00",2026-01-15,30
San Bernardo,"219.900,00",2026-01-15,34
Pepe Sierra,"8.500,00",2026-01-15,32
Viva Palmas,"18.000,01",2026-01-15,40
Outlet,"24.900,00",2026-01-15,47
Connecta 26,"13.000,01",2026-01-15,22
Campestre,"6.000,00",2026-01-15,5
Santafe Bogota,"24.900,00",2026-01-15,13
Campanella Plaza,"199.900,00",2026-01-15,29
Intermedia,"199.900,00",2026-01-14,1
Viva Envigado,"180.000,00",2026-01-15,18
El Edén,"219.900,00",2026-01-14,52
El Edén,"219.900,00",2026-01-16,52
El Edén,"249.900,00",2026-01-14,52
Tesoro,"75.483,87",2026-01-14,3
Epic Pereira,"9.000,00",2026-01-14,51
Unicentro,"249.900,00",2026-01-15,30
Laureles,"129.900,00",2026-01-14,8
Tesoro,"249.900,00",2026-01-14,3
Intermedia,"199.900,00",2026-01-14,1
Laureles,"199.900,00",2026-01-15,8
Parque Arboleda,"24.900,00",2026-01-14,54
Las Palmas Bio 26,"3.000,00",2026-01-14,46
Santafe Bogota,"199.900,00",2026-01-15,13
Outlet,"24.900,00",2026-01-15,47
City Plaza,"5.000,01",2026-01-15,6
Park1433,"219.900,00",2026-01-15,45
Laureles,"3.000,00",2026-01-15,8
Belen,"39.000,01",2026-01-15,10
Laureles,"11.000,01",2026-01-15,8
Campanella Plaza,"6.000,00",2026-01-15,29
City Plaza,"399.900,00",2026-01-15,6
Santafe Bogota,"399.900,00",2026-01-15,13
Laureles,"18.000,02",2026-01-15,8
Santafe Bogota,"24.900,00",2026-01-15,13
Tesoro,"10.000,00",2026-01-15,3
San Bernardo,"3.000,00",2026-01-15,34
Los Colores,"24.900,00",2026-01-15,17
Éxito Poblado,"14.000,00",2026-01-15,27
Pepe Sierra,"8.000,00",2026-01-15,32
Campestre,"6.000,00",2026-01-15,5
Colina,"24.900,00",2026-01-15,31
Viva Envigado,"6.000,00",2026-01-15,18
Corporate Center,"219.900,00",2026-01-15,61
Los Molinos,"16.000,03",2026-01-15,48
Plaza Rio Grande,"3.000,00",2026-01-15,23
City Plaza,"34.000,05",2026-01-15,6
Altos Del Prado,"3.000,00",2026-01-15,19
Unicentro,"21.000,01",2026-01-15,30
C.C Parque La Colina,"62.900,00",2026-01-15,60
Sabaneta,"169.900,00",2026-01-15,4
Los Molinos,"224.900,00",2026-01-15,48
Niquia,"249.900,00",2026-01-15,16
Sabaneta,"24.000,02",2026-01-15,4
Viva Barranquilla,"3.000,00",2026-01-15,21
Campestre,"219.900,00",2026-01-15,5
Cortezza,"3.000,00",2026-01-15,24
Colina,"18.000,02",2026-01-15,31
Las Palmas Bio 26,"7.000,01",2026-01-15,46
Plaza Campestre,"24.000,02",2026-01-15,44
Los Molinos,"3.000,00",2026-01-15,48
Cedro Bolivar,"14.000,02",2026-01-15,33
City Plaza,"24.900,00",2026-01-15,6
Outlet,"36.000,05",2026-01-15,47
Tesoro,"2.699.900,00",2026-01-15,3
Aves Maria,"30.000,00",2026-01-15,35
Viva Envigado,"25.000,00",2026-01-15,18
Altos Del Prado,"3.000,00",2026-01-15,19
Campanella Plaza,"37.000,00",2026-01-15,29
Campestre,"10.000,00",2026-01-15,5
Corporate Center,"10.000,00",2026-01-15,61
Viva Barranquilla,"10.000,00",2026-01-15,21
Outlet,"24.900,00",2026-01-15,47
Sabaneta,"15.000,00",2026-01-15,4
Sabaneta,"3.000,00",2026-01-15,4
Belen,"1,00",2026-01-15,10
Atlantis,"2.699.900,00",2026-01-15,20
Campanella Plaza,"21.000,00",2026-01-15,29
Parque Fabricato,"24.900,00",2026-01-15,56
City Plaza,"17.000,00",2026-01-15,6
Unicentro,"8.000,00",2026-01-15,30
